18,10,4,8,8,27,1,8,11,3,6,17,2,5,3,25,21,21,12,25,16,14,36,12,0,0,0,0,0,0,1,2,2,2,3,1,2,2,2,2,2,2,2,2,3,4,1,2,3,4,1,2,2,3,0,0,0,0,0,0,1,2,2,2,3,1,2,2,2,2,2,2,2,2,3,4,1,2,3,4,1,2,2,3,0,0,0,0,0,0
17,3,1,20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,4,15,9,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,3,4,20,25,3,1,8,25,10,1,7,28,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,1,2,3,4,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,1,2,3,4,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,42,4,7,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,13,1,20,17,10,4,2,1,29,4,2,11,31,14,1,30,12,1,2,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,2,2,2,3,1,2,2,2,3,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,2,2,2,3,1,2,2,2,3,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0
15,30,6,1,10,15,25,11,5,17,38,25,15,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,3,4,1,2,2,3,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,4,1,2,2,3,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7,51,7,5,52,7,58,4,37,4,8,11,3,6,17,2,18,5,7,2,1,7,2,23,4,3,8,1,3,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,3,1,2,2,2,2,3,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,3,1,2,2,2,2,3
60,1,25,10,4,8,2,25,17,5,8,25,8,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,2,2,3,4,1,2,3,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,2,2,3,4,1,2,3,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,34,35,34,21,14,29,16,13,25,8,1,2,34,6,10,10,23,4,2,2,1,3,7,0,0,0,0,0,0,1,2,3,1,2,2,2,2,3,4,1,2,3,1,2,2,3,1,2,2,2,2,2,3,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,4,1,2,3,1,2,2,3,1,2,2,2,2,2,3,0,0,0,0,0,0
